city,ibge_id,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
FLORIANOPOLIS,4205407,2020-06-05,840,0,0,prediction
FLORIANOPOLIS,4205407,2020-06-06,840,0,0,prediction
FLORIANOPOLIS,4205407,2020-06-07,840,0,0,prediction
FLORIANOPOLIS,4205407,2020-06-08,840,0,0,prediction
FORTALEZA,2304400,2020-03-15,3,3,3,real
FORTALEZA,2304400,2020-03-16,8,5,8,real
FORTALEZA,2304400,2020-03-17,10,2,10,real
FORTALEZA,2304400,2020-03-18,18,8,18,real
FORTALEZA,2304400,2020-03-19,22,4,22,real
FORTALEZA,2304400,2020-03-20,64,42,64,real
FORTALEZA,2304400,2020-03-21,77,13,77,real
FORTALEZA,2304400,2020-03-22,117,40,117,real
FORTALEZA,2304400,2020-03-23,153,36,153,real
FORTALEZA,2304400,2020-03-24,172,19,172,real
FORTALEZA,2304400,2020-03-25,198,26,198,real
FORTALEZA,2304400,2020-03-26,222,24,222,real
FORTALEZA,2304400,2020-03-27,268,46,268,real
FORTALEZA,2304400,2020-03-28,304,36,304,real
FORTALEZA,2304400,2020-03-29,338,34,335,real
FORTALEZA,2304400,2020-03-30,353,15,345,real
FORTALEZA,2304400,2020-03-31,371,18,361,real
FORTALEZA,2304400,2020-04-01,413,42,395,real
FORTALEZA,2304400,2020-04-02,526,113,504,real
FORTALEZA,2304400,2020-04-03,600,74,536,real
FORTALEZA,2304400,2020-04-04,681,81,604,real
FORTALEZA,2304400,2020-04-05,744,63,627,real
FORTALEZA,2304400,2020-04-06,929,185,776,real
FORTALEZA,2304400,2020-04-07,1053,124,881,real
FORTALEZA,2304400,2020-04-08,1238,185,1040,real
FORTALEZA,2304400,2020-04-09,1283,45,1061,real
FORTALEZA,2304400,2020-04-10,1366,83,1098,real
FORTALEZA,2304400,2020-04-11,1457,91,1153,real
FORTALEZA,2304400,2020-04-12,1529,72,1191,real
FORTALEZA,2304400,2020-04-13,1686,157,1333,real
FORTALEZA,2304400,2020-04-14,1794,108,1423,real
FORTALEZA,2304400,2020-04-15,1946,152,1533,real
FORTALEZA,2304400,2020-04-16,2041,95,1515,real
FORTALEZA,2304400,2020-04-17,2300,259,1700,real
FORTALEZA,2304400,2020-04-18,2562,262,1881,real
FORTALEZA,2304400,2020-04-19,2688,126,1944,real
FORTALEZA,2304400,2020-04-20,2793,105,1864,prediction
FORTALEZA,2304400,2020-04-21,2870,77,1817,prediction
FORTALEZA,2304400,2020-04-22,2949,79,1711,prediction
FORTALEZA,2304400,2020-04-23,2949,0,1666,prediction
FORTALEZA,2304400,2020-04-24,2949,0,1583,prediction
FORTALEZA,2304400,2020-04-25,2949,0,1492,prediction
FORTALEZA,2304400,2020-04-26,2949,0,1420,prediction
FORTALEZA,2304400,2020-04-27,2949,0,1263,prediction
FORTALEZA,2304400,2020-04-28,2949,0,1155,prediction
FORTALEZA,2304400,2020-04-29,2949,0,1003,prediction
FORTALEZA,2304400,2020-04-30,2949,0,908,prediction
FORTALEZA,2304400,2020-05-01,2949,0,649,prediction
FORTALEZA,2304400,2020-05-02,2949,0,387,prediction
FORTALEZA,2304400,2020-05-03,2949,0,261,prediction
FORTALEZA,2304400,2020-05-04,2949,0,156,prediction
FORTALEZA,2304400,2020-05-05,2949,0,79,prediction
FORTALEZA,2304400,2020-05-06,2949,0,0,prediction
FORTALEZA,2304400,2020-05-07,2949,0,0,prediction
FORTALEZA,2304400,2020-05-08,2949,0,0,prediction
FORTALEZA,2304400,2020-05-09,2949,0,0,prediction
FORTALEZA,2304400,2020-05-10,2949,0,0,prediction
FORTALEZA,2304400,2020-05-11,2949,0,0,prediction
FORTALEZA,2304400,2020-05-12,2949,0,0,prediction
FORTALEZA,2304400,2020-05-13,2949,0,0,prediction
FORTALEZA,2304400,2020-05-14,2949,0,0,prediction
FORTALEZA,2304400,2020-05-15,2949,0,0,prediction
FORTALEZA,2304400,2020-05-16,2949,0,0,prediction
FORTALEZA,2304400,2020-05-17,2949,0,0,prediction
FORTALEZA,2304400,2020-05-18,2949,0,0,prediction
FORTALEZA,2304400,2020-05-19,2949,0,0,prediction
FORTALEZA,2304400,2020-05-20,2949,0,0,prediction
FORTALEZA,2304400,2020-05-21,2949,0,0,prediction
FORTALEZA,2304400,2020-05-22,2949,0,0,prediction
FORTALEZA,2304400,2020-05-23,2949,0,0,prediction
FORTALEZA,2304400,2020-05-24,2949,0,0,prediction
FORTALEZA,2304400,2020-05-25,2949,0,0,prediction
FORTALEZA,2304400,2020-05-26,2949,0,0,prediction
FORTALEZA,2304400,2020-05-27,2949,0,0,prediction
FORTALEZA,2304400,2020-05-28,2949,0,0,prediction
FORTALEZA,2304400,2020-05-29,2949,0,0,prediction
FORTALEZA,2304400,2020-05-30,2949,0,0,prediction
FORTALEZA,2304400,2020-05-31,2949,0,0,prediction
FORTALEZA,2304400,2020-06-01,2949,0,0,prediction
FORTALEZA,2304400,2020-06-02,2949,0,0,prediction
FORTALEZA,2304400,2020-06-03,2949,0,0,prediction
FORTALEZA,2304400,2020-06-04,2949,0,0,prediction
FORTALEZA,2304400,2020-06-05,2949,0,0,prediction
FORTALEZA,2304400,2020-06-06,2949,0,0,prediction
FORTALEZA,2304400,2020-06-07,2949,0,0,prediction
FORTALEZA,2304400,2020-06-08,2949,0,0,prediction
GOIANIA,5208707,2020-03-12,2,2,2,real
GOIANIA,5208707,2020-03-13,2,0,2,real
GOIANIA,5208707,2020-03-14,3,1,3,real
GOIANIA,5208707,2020-03-15,3,0,3,real
GOIANIA,5208707,2020-03-16,5,2,5,real
GOIANIA,5208707,2020-03-17,5,0,5,real
GOIANIA,5208707,2020-03-18,5,0,5,real
GOIANIA,5208707,2020-03-19,7,2,7,real
GOIANIA,5208707,2020-03-20,7,0,7,real
GOIANIA,5208707,2020-03-21,9,2,9,real
GOIANIA,5208707,2020-03-22,11,2,11,real
GOIANIA,5208707,2020-03-23,12,1,12,real
GOIANIA,5208707,2020-03-24,15,3,15,real
GOIANIA,5208707,2020-03-25,15,0,15,real
GOIANIA,5208707,2020-03-26,21,6,19,real
GOIANIA,5208707,2020-03-27,26,5,24,real
GOIANIA,5208707,2020-03-28,33,7,30,real
GOIANIA,5208707,2020-03-29,33,0,30,real
GOIANIA,5208707,2020-03-30,35,2,30,real
GOIANIA,5208707,2020-03-31,39,4,34,real
GOIANIA,5208707,2020-04-01,42,3,37,real
GOIANIA,5208707,2020-04-02,43,1,36,real
GOIANIA,5208707,2020-04-03,50,7,43,real
GOIANIA,5208707,2020-04-04,65,15,56,real
GOIANIA,5208707,2020-04-05,73,8,62,real
GOIANIA,5208707,2020-04-06,73,0,61,real
GOIANIA,5208707,2020-04-07,76,3,61,real
GOIANIA,5208707,2020-04-08,85,9,70,real
GOIANIA,5208707,2020-04-09,102,17,81,real
GOIANIA,5208707,2020-04-10,109,7,83,real
GOIANIA,5208707,2020-04-11,114,5,81,real
GOIANIA,5208707,2020-04-12,126,12,93,real
GOIANIA,5208707,2020-04-13,130,4,95,real
GOIANIA,5208707,2020-04-14,160,30,121,real
GOIANIA,5208707,2020-04-15,176,16,134,real
GOIANIA,5208707,2020-04-16,182,6,139,real
GOIANIA,5208707,2020-04-17,188,6,138,real
GOIANIA,5208707,2020-04-18,226,38,161,real
GOIANIA,5208707,2020-04-19,226,0,153,real
GOIANIA,5208707,2020-04-20,226,0,153,prediction
GOIANIA,5208707,2020-04-21,226,0,150,prediction
GOIANIA,5208707,2020-04-22,226,0,141,prediction
GOIANIA,5208707,2020-04-23,226,0,124,prediction
GOIANIA,5208707,2020-04-24,226,0,117,prediction
GOIANIA,5208707,2020-04-25,226,0,112,prediction
GOIANIA,5208707,2020-04-26,226,0,100,prediction
GOIANIA,5208707,2020-04-27,226,0,96,prediction
GOIANIA,5208707,2020-04-28,226,0,66,prediction
GOIANIA,5208707,2020-04-29,226,0,50,prediction
GOIANIA,5208707,2020-04-30,226,0,44,prediction
GOIANIA,5208707,2020-05-01,226,0,38,prediction
GOIANIA,5208707,2020-05-02,226,0,0,prediction
GOIANIA,5208707,2020-05-03,226,0,0,prediction
GOIANIA,5208707,2020-05-04,226,0,0,prediction
GOIANIA,5208707,2020-05-05,226,0,0,prediction
GOIANIA,5208707,2020-05-06,226,0,0,prediction
GOIANIA,5208707,2020-05-07,226,0,0,prediction
GOIANIA,5208707,2020-05-08,226,0,0,prediction
GOIANIA,5208707,2020-05-09,226,0,0,prediction
GOIANIA,5208707,2020-05-10,226,0,0,prediction
GOIANIA,5208707,2020-05-11,226,0,0,prediction
GOIANIA,5208707,2020-05-12,226,0,0,prediction
GOIANIA,5208707,2020-05-13,226,0,0,prediction
GOIANIA,5208707,2020-05-14,226,0,0,prediction
GOIANIA,5208707,2020-05-15,226,0,0,prediction
GOIANIA,5208707,2020-05-16,226,0,0,prediction
GOIANIA,5208707,2020-05-17,226,0,0,prediction
GOIANIA,5208707,2020-05-18,226,0,0,prediction
GOIANIA,5208707,2020-05-19,226,0,0,prediction
GOIANIA,5208707,2020-05-20,226,0,0,prediction
GOIANIA,5208707,2020-05-21,226,0,0,prediction
GOIANIA,5208707,2020-05-22,226,0,0,prediction
GOIANIA,5208707,2020-05-23,226,0,0,prediction
GOIANIA,5208707,2020-05-24,226,0,0,prediction
GOIANIA,5208707,2020-05-25,226,0,0,prediction
GOIANIA,5208707,2020-05-26,226,0,0,prediction
GOIANIA,5208707,2020-05-27,226,0,0,prediction
GOIANIA,5208707,2020-05-28,226,0,0,prediction
GOIANIA,5208707,2020-05-29,226,0,0,prediction
GOIANIA,5208707,2020-05-30,226,0,0,prediction
GOIANIA,5208707,2020-05-31,226,0,0,prediction
GOIANIA,5208707,2020-06-01,226,0,0,prediction
GOIANIA,5208707,2020-06-02,226,0,0,prediction
GOIANIA,5208707,2020-06-03,226,0,0,prediction
GOIANIA,5208707,2020-06-04,226,0,0,prediction
GOIANIA,5208707,2020-06-05,226,0,0,prediction
GOIANIA,5208707,2020-06-06,226,0,0,prediction
GOIANIA,5208707,2020-06-07,226,0,0,prediction
GOIANIA,5208707,2020-06-08,226,0,0,prediction
GUARULHOS,3518800,2020-03-17,1,1,1,real
GUARULHOS,3518800,2020-03-18,1,0,1,real
GUARULHOS,3518800,2020-03-19,1,0,1,real
GUARULHOS,3518800,2020-03-20,1,0,1,real
GUARULHOS,3518800,2020-03-21,2,1,2,real
GUARULHOS,3518800,2020-03-22,3,1,3,real
GUARULHOS,3518800,2020-03-23,4,1,4,real
GUARULHOS,3518800,2020-03-24,4,0,4,real
GUARULHOS,3518800,2020-03-25,5,1,5,real
GUARULHOS,3518800,2020-03-26,9,4,9,real
GUARULHOS,3518800,2020-03-27,13,4,13,real
GUARULHOS,3518800,2020-03-28,13,0,13,real
GUARULHOS,3518800,2020-03-29,13,0,13,real
GUARULHOS,3518800,2020-03-30,14,1,14,real
GUARULHOS,3518800,2020-03-31,21,7,20,real
GUARULHOS,3518800,2020-04-01,25,4,24,real
GUARULHOS,3518800,2020-04-02,35,10,34,real
GUARULHOS,3518800,2020-04-03,52,17,51,real
GUARULHOS,3518800,2020-04-04,62,10,60,real
GUARULHOS,3518800,2020-04-05,64,2,61,real
GUARULHOS,3518800,2020-04-06,63,-1,59,real
GUARULHOS,3518800,2020-04-07,74,11,70,real
GUARULHOS,3518800,2020-04-08,119,45,114,real
GUARULHOS,3518800,2020-04-09,154,35,145,real
GUARULHOS,3518800,2020-04-10,178,24,165,real
GUARULHOS,3518800,2020-04-11,191,13,178,real
GUARULHOS,3518800,2020-04-12,198,7,185,real
GUARULHOS,3518800,2020-04-13,200,2,186,real
GUARULHOS,3518800,2020-04-14,214,14,193,real
GUARULHOS,3518800,2020-04-15,253,39,228,real
GUARULHOS,3518800,2020-04-16,269,16,234,real
GUARULHOS,3518800,2020-04-17,295,26,243,real
GUARULHOS,3518800,2020-04-18,305,10,243,real
GUARULHOS,3518800,2020-04-19,308,3,244,real
GUARULHOS,3518800,2020-04-20,488,180,425,prediction
GUARULHOS,3518800,2020-04-21,751,263,677,prediction
GUARULHOS,3518800,2020-04-22,1122,371,1003,prediction
GUARULHOS,3518800,2020-04-23,1587,465,1433,prediction
GUARULHOS,3518800,2020-04-24,1895,308,1717,prediction
GUARULHOS,3518800,2020-04-25,2199,304,2008,prediction
GUARULHOS,3518800,2020-04-26,2508,309,2310,prediction
GUARULHOS,3518800,2020-04-27,2568,60,2368,prediction
GUARULHOS,3518800,2020-04-28,2568,0,2354,prediction
GUARULHOS,3518800,2020-04-29,2568,0,2315,prediction
GUARULHOS,3518800,2020-04-30,2568,0,2299,prediction
GUARULHOS,3518800,2020-05-01,2568,0,2273,prediction
GUARULHOS,3518800,2020-05-02,2568,0,2263,prediction
GUARULHOS,3518800,2020-05-03,2568,0,2260,prediction
GUARULHOS,3518800,2020-05-04,2568,0,2080,prediction
GUARULHOS,3518800,2020-05-05,2568,0,1817,prediction
GUARULHOS,3518800,2020-05-06,2568,0,1446,prediction
GUARULHOS,3518800,2020-05-07,2568,0,981,prediction
GUARULHOS,3518800,2020-05-08,2568,0,673,prediction
GUARULHOS,3518800,2020-05-09,2568,0,369,prediction
GUARULHOS,3518800,2020-05-10,2568,0,60,prediction
GUARULHOS,3518800,2020-05-11,2568,0,0,prediction
GUARULHOS,3518800,2020-05-12,2568,0,0,prediction
GUARULHOS,3518800,2020-05-13,2568,0,0,prediction
GUARULHOS,3518800,2020-05-14,2568,0,0,prediction
GUARULHOS,3518800,2020-05-15,2568,0,0,prediction
GUARULHOS,3518800,2020-05-16,2568,0,0,prediction
GUARULHOS,3518800,2020-05-17,2568,0,0,prediction
GUARULHOS,3518800,2020-05-18,2568,0,0,prediction
GUARULHOS,3518800,2020-05-19,2568,0,0,prediction
GUARULHOS,3518800,2020-05-20,2568,0,0,prediction
GUARULHOS,3518800,2020-05-21,2568,0,0,prediction
GUARULHOS,3518800,2020-05-22,2568,0,0,prediction
GUARULHOS,3518800,2020-05-23,2568,0,0,prediction
GUARULHOS,3518800,2020-05-24,2568,0,0,prediction
GUARULHOS,3518800,2020-05-25,2568,0,0,prediction
GUARULHOS,3518800,2020-05-26,2568,0,0,prediction
GUARULHOS,3518800,2020-05-27,2568,0,0,prediction
GUARULHOS,3518800,2020-05-28,2568,0,0,prediction
GUARULHOS,3518800,2020-05-29,2568,0,0,prediction
GUARULHOS,3518800,2020-05-30,2568,0,0,prediction
GUARULHOS,3518800,2020-05-31,2568,0,0,prediction
GUARULHOS,3518800,2020-06-01,2568,0,0,prediction
GUARULHOS,3518800,2020-06-02,2568,0,0,prediction
GUARULHOS,3518800,2020-06-03,2568,0,0,prediction
GUARULHOS,3518800,2020-06-04,2568,0,0,prediction
GUARULHOS,3518800,2020-06-05,2568,0,0,prediction
GUARULHOS,3518800,2020-06-06,2568,0,0,prediction
GUARULHOS,3518800,2020-06-07,2568,0,0,prediction
GUARULHOS,3518800,2020-06-08,2568,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-03-16,2,2,2,real
JABOATAO DOS GUARARAPES,2607901,2020-03-17,2,0,2,real
JABOATAO DOS GUARARAPES,2607901,2020-03-18,2,0,2,real
JABOATAO DOS GUARARAPES,2607901,2020-03-19,2,0,2,real
JABOATAO DOS GUARARAPES,2607901,2020-03-20,3,1,3,real
JABOATAO DOS GUARARAPES,2607901,2020-03-21,4,1,4,real
JABOATAO DOS GUARARAPES,2607901,2020-03-22,4,0,4,real
JABOATAO DOS GUARARAPES,2607901,2020-03-23,3,-1,3,real
JABOATAO DOS GUARARAPES,2607901,2020-03-24,3,0,3,real
JABOATAO DOS GUARARAPES,2607901,2020-03-25,3,0,3,real
JABOATAO DOS GUARARAPES,2607901,2020-03-26,3,0,3,real
JABOATAO DOS GUARARAPES,2607901,2020-03-27,4,1,4,real
JABOATAO DOS GUARARAPES,2607901,2020-03-28,5,1,5,real
JABOATAO DOS GUARARAPES,2607901,2020-03-29,5,0,5,real
JABOATAO DOS GUARARAPES,2607901,2020-03-30,6,1,4,real
JABOATAO DOS GUARARAPES,2607901,2020-03-31,6,0,4,real
JABOATAO DOS GUARARAPES,2607901,2020-04-01,6,0,4,real
JABOATAO DOS GUARARAPES,2607901,2020-04-02,7,1,5,real
JABOATAO DOS GUARARAPES,2607901,2020-04-03,8,1,5,real
JABOATAO DOS GUARARAPES,2607901,2020-04-04,11,3,7,real
JABOATAO DOS GUARARAPES,2607901,2020-04-05,12,1,8,real
JABOATAO DOS GUARARAPES,2607901,2020-04-06,15,3,12,real
JABOATAO DOS GUARARAPES,2607901,2020-04-07,24,9,21,real
JABOATAO DOS GUARARAPES,2607901,2020-04-08,26,2,23,real
JABOATAO DOS GUARARAPES,2607901,2020-04-09,35,9,32,real
JABOATAO DOS GUARARAPES,2607901,2020-04-10,51,16,47,real
JABOATAO DOS GUARARAPES,2607901,2020-04-11,57,6,52,real
JABOATAO DOS GUARARAPES,2607901,2020-04-12,67,10,62,real
JABOATAO DOS GUARARAPES,2607901,2020-04-13,79,12,73,real
JABOATAO DOS GUARARAPES,2607901,2020-04-14,94,15,88,real
JABOATAO DOS GUARARAPES,2607901,2020-04-15,103,9,97,real
JABOATAO DOS GUARARAPES,2607901,2020-04-16,121,18,114,real
JABOATAO DOS GUARARAPES,2607901,2020-04-17,139,18,131,real
JABOATAO DOS GUARARAPES,2607901,2020-04-18,159,20,148,real
JABOATAO DOS GUARARAPES,2607901,2020-04-19,189,30,177,real
JABOATAO DOS GUARARAPES,2607901,2020-04-20,398,209,383,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-21,704,306,680,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-22,845,141,819,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-23,957,112,922,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-24,1085,128,1034,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-25,1244,159,1187,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-26,1353,109,1286,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-27,1353,0,1274,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-28,1353,0,1259,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-29,1353,0,1250,prediction
JABOATAO DOS GUARARAPES,2607901,2020-04-30,1353,0,1232,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-01,1353,0,1214,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-02,1353,0,1194,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-03,1353,0,1164,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-04,1353,0,955,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-05,1353,0,649,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-06,1353,0,508,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-07,1353,0,396,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-08,1353,0,268,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-09,1353,0,109,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-10,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-11,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-12,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-13,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-14,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-15,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-16,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-17,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-18,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-19,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-20,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-21,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-22,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-23,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-24,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-25,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-26,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-27,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-28,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-29,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-30,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-05-31,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-01,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-02,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-03,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-04,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-05,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-06,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-07,1353,0,0,prediction
JABOATAO DOS GUARARAPES,2607901,2020-06-08,1353,0,0,prediction
JOAO PESSOA,2507507,2020-03-18,1,1,1,real
JOAO PESSOA,2507507,2020-03-19,1,0,1,real
JOAO PESSOA,2507507,2020-03-20,1,0,1,real
JOAO PESSOA,2507507,2020-03-21,1,0,1,real
JOAO PESSOA,2507507,2020-03-22,1,0,1,real
JOAO PESSOA,2507507,2020-03-23,1,0,1,real
JOAO PESSOA,2507507,2020-03-24,2,1,2,real
JOAO PESSOA,2507507,2020-03-25,4,2,4,real
JOAO PESSOA,2507507,2020-03-26,5,1,5,real
JOAO PESSOA,2507507,2020-03-27,7,2,7,real
JOAO PESSOA,2507507,2020-03-28,10,3,10,real
JOAO PESSOA,2507507,2020-03-29,10,0,10,real
JOAO PESSOA,2507507,2020-03-30,12,2,12,real
JOAO PESSOA,2507507,2020-03-31,12,0,12,real
JOAO PESSOA,2507507,2020-04-01,15,3,14,real
JOAO PESSOA,2507507,2020-04-02,23,8,22,real
JOAO PESSOA,2507507,2020-04-03,24,1,23,real
JOAO PESSOA,2507507,2020-04-04,26,2,25,real
JOAO PESSOA,2507507,2020-04-05,26,0,25,real
JOAO PESSOA,2507507,2020-04-06,27,1,26,real
JOAO PESSOA,2507507,2020-04-07,30,3,28,real
JOAO PESSOA,2507507,2020-04-08,40,10,36,real
JOAO PESSOA,2507507,2020-04-09,59,19,54,real
JOAO PESSOA,2507507,2020-04-10,64,5,57,real
JOAO PESSOA,2507507,2020-04-11,78,14,68,real
JOAO PESSOA,2507507,2020-04-12,86,8,76,real
JOAO PESSOA,2507507,2020-04-13,103,17,91,real
JOAO PESSOA,2507507,2020-04-14,115,12,103,real
JOAO PESSOA,2507507,2020-04-15,124,9,109,real
JOAO PESSOA,2507507,2020-04-16,142,18,119,real
JOAO PESSOA,2507507,2020-04-17,148,6,124,real
JOAO PESSOA,2507507,2020-04-18,163,15,137,real
JOAO PESSOA,2507507,2020-04-19,172,9,146,real
JOAO PESSOA,2507507,2020-04-20,349,177,322,prediction
JOAO PESSOA,2507507,2020-04-21,600,251,570,prediction
JOAO PESSOA,2507507,2020-04-22,964,364,924,prediction
JOAO PESSOA,2507507,2020-04-23,1119,155,1060,prediction
JOAO PESSOA,2507507,2020-04-24,1290,171,1226,prediction
JOAO PESSOA,2507507,2020-04-25,1457,167,1379,prediction
JOAO PESSOA,2507507,2020-04-26,1457,0,1371,prediction
JOAO PESSOA,2507507,2020-04-27,1457,0,1354,prediction
JOAO PESSOA,2507507,2020-04-28,1457,0,1342,prediction
JOAO PESSOA,2507507,2020-04-29,1457,0,1333,prediction
JOAO PESSOA,2507507,2020-04-30,1457,0,1315,prediction
JOAO PESSOA,2507507,2020-05-01,1457,0,1309,prediction
JOAO PESSOA,2507507,2020-05-02,1457,0,1294,prediction
JOAO PESSOA,2507507,2020-05-03,1457,0,1285,prediction
JOAO PESSOA,2507507,2020-05-04,1457,0,1108,prediction
JOAO PESSOA,2507507,2020-05-05,1457,0,857,prediction
JOAO PESSOA,2507507,2020-05-06,1457,0,493,prediction
JOAO PESSOA,2507507,2020-05-07,1457,0,338,prediction
JOAO PESSOA,2507507,2020-05-08,1457,0,167,prediction
JOAO PESSOA,2507507,2020-05-09,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-10,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-11,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-12,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-13,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-14,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-15,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-16,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-17,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-18,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-19,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-20,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-21,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-22,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-23,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-24,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-25,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-26,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-27,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-28,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-29,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-30,1457,0,0,prediction
JOAO PESSOA,2507507,2020-05-31,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-01,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-02,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-03,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-04,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-05,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-06,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-07,1457,0,0,prediction
JOAO PESSOA,2507507,2020-06-08,1457,0,0,prediction
MACAPA,1600303,2020-03-20,1,1,1,real
MACAPA,1600303,2020-03-21,1,0,1,real
MACAPA,1600303,2020-03-22,1,0,1,real
MACAPA,1600303,2020-03-23,1,0,1,real
MACAPA,1600303,2020-03-24,1,0,1,real
MACAPA,1600303,2020-03-25,2,1,2,real
MACAPA,1600303,2020-03-26,2,0,2,real
MACAPA,1600303,2020-03-27,3,1,3,real
MACAPA,1600303,2020-03-28,4,1,4,real
MACAPA,1600303,2020-03-29,4,0,4,real
MACAPA,1600303,2020-03-30,8,4,8,real
MACAPA,1600303,2020-03-31,10,2,10,real
MACAPA,1600303,2020-04-01,11,1,11,real
MACAPA,1600303,2020-04-02,12,1,12,real
MACAPA,1600303,2020-04-03,19,7,18,real
MACAPA,1600303,2020-04-04,28,9,27,real
MACAPA,1600303,2020-04-05,29,1,28,real
MACAPA,1600303,2020-04-06,35,6,34,real
MACAPA,1600303,2020-04-07,44,9,43,real
MACAPA,1600303,2020-04-08,95,51,93,real
MACAPA,1600303,2020-04-09,97,2,95,real
MACAPA,1600303,2020-04-10,146,49,143,real
MACAPA,1600303,2020-04-11,171,25,167,real
MACAPA,1600303,2020-04-12,204,33,200,real
MACAPA,1600303,2020-04-13,211,7,203,real
MACAPA,1600303,2020-04-14,261,50,251,real
MACAPA,1600303,2020-04-15,290,29,279,real
